timestamp,queue,policy,payload_size,capacity,producers,consumers,push_ops,pop_ops,warmup_ops,throughput,push_avg_ns,push_p50_ns,push_p95_ns,push_p999_ns,push_min_ns,push_max_ns,pop_avg_ns,pop_p50_ns,pop_p95_ns,pop_p999_ns,pop_min_ns,pop_max_ns
2026-05-02 18:42:39,MPSC,Blocking,16,4096,2,1,1000000,1000000,200000,2.34165e+07,146.755,98,294,587,0,104631,57.6746,97,98,196,0,108742
2026-05-02 18:42:39,Mutex,Baseline,16,4096,2,1,1000000,1000000,200000,172219,17061.9,98,97863,176369,0,2529781,176.676,97,391,22113,0,759124
2026-05-02 18:42:39,MPSC,Try,16,4096,4,1,1000000,1000000,200000,1.76358e+07,398.151,197,1277,10022,0,215868,87.2495,98,197,295,0,85188
2026-05-02 18:42:39,MPSC,Blocking,16,4096,4,1,1000000,1000000,200000,2.14194e+07,324.835,295,590,3832,0,144142,60.2111,98,99,197,0,40579
2026-05-02 18:42:39,Mutex,Baseline,16,4096,4,1,1000000,1000000,200000,85191,63534.9,101,263935,2471653,0,15633412,212.249,96,380,31550,0,808078
2026-05-02 18:42:39,MPSC,Try,16,4096,8,1,1000000,1000000,200000,1.32306e+07,1051.93,475,3991,15585,0,254303,115.338,95,285,570,0,63480
2026-05-02 18:42:39,MPSC,Blocking,16,4096,8,1,1000000,1000000,200000,2.08975e+07,678.773,570,1425,11119,0,700759,62.0251,95,190,285,0,319400
2026-05-02 18:42:39,Mutex,Baseline,16,4096,8,1,1000000,1000000,200000,38080.7,339170,205606,935899,5248562,0,21974494,189.715,98,293,6903,0,679164
2026-05-02 18:42:39,MPSC,Try,16,4096,2,1,5000000,5000000,200000,2.06395e+07,159.127,96,384,2012,0,155632,67.8935,96,96,192,0,278584
2026-05-02 18:42:39,MPSC,Blocking,16,4096,2,1,5000000,5000000,200000,2.87568e+07,115.936,96,192,384,0,115765,47.2929,0,96,192,0,81745
2026-05-02 18:42:39,Mutex,Baseline,16,4096,2,1,5000000,5000000,200000,155489,18881.6,97,95609,177816,0,1919970,171.499,96,385,23026,0,807613
2026-05-02 18:42:39,MPSC,Try,16,4096,4,1,5000000,5000000,200000,1.76827e+07,405.606,196,1368,5959,0,276787,84.3886,98,195,293,0,125741
2026-05-02 18:42:39,MPSC,Blocking,16,4096,4,1,5000000,5000000,200000,2.25971e+07,324.62,293,683,1856,0,315086,58.5983,97,98,196,0,242787
2026-05-02 18:42:39,Mutex,Baseline,16,4096,4,1,5000000,5000000,200000,84667.7,63909.4,98,284531,2571002,0,23356254,222.188,97,383,32905,0,1435286
2026-05-02 18:42:39,MPSC,Try,16,4096,8,1,5000000,5000000,200000,1.34256e+07,1112.5,586,4106,16032,0,732383,113.428,98,293,489,0,684092
2026-05-02 18:42:39,MPSC,Blocking,16,4096,8,1,5000000,5000000,200000,2.06521e+07,706.916,587,1564,11926,0,307441,58.7018,97,98,293,0,182705
2026-05-02 18:42:39,Mutex,Baseline,16,4096,8,1,5000000,5000000,200000,41095.9,313136,271330,946519,3893672,0,16831729,226.06,98,685,12822,0,775598
2026-05-02 18:42:39,MPSC,Try,16,16384,2,1,100000,100000,200000,2.01716e+07,136.552,98,392,2545,0,19967,73.8785,98,98,196,0,23295
2026-05-02 18:42:39,MPSC,Blocking,16,16384,2,1,100000,100000,200000,2.71201e+07,111.596,98,196,293,0,63424,47.0856,0,98,196,0,21435
2026-05-02 18:42:39,Mutex,Baseline,16,16384,2,1,100000,100000,200000,193765,15197.5,106,116108,183121,0,899805,188.996,0,424,30856,0,85357
2026-05-02 18:42:39,MPSC,Try,16,16384,4,1,100000,100000,200000,2.1724e+07,245.579,106,848,6362,0,103914,60.2335,106,106,213,0,39127
2026-05-02 18:42:39,MPSC,Blocking,16,16384,4,1,100000,100000,200000,1.81214e+07,336.684,212,743,1803,0,101369,61.0129,106,106,318,0,58001
2026-05-02 18:42:39,Mutex,Baseline,16,16384,4,1,100000,100000,200000,207962,26277.6,98,218463,1500269,0,7222491,199.746,0,294,31615,0,141041
2026-05-02 18:42:39,MPSC,Try,16,16384,8,1,100000,100000,200000,1.29839e+07,981.8,489,3622,16640,0,480482,113.551,98,196,490,0,39249
2026-05-02 18:42:39,MPSC,Blocking,16,16384,8,1,100000,100000,200000,2.07598e+07,590.521,489,1273,15660,0,194875,57.1296,97,98,293,0,198594
2026-05-02 18:42:39,Mutex,Baseline,16,16384,8,1,100000,100000,200000,46536.1,274917,176865,886576,4186032,0,16769193,239.649,98,392,14878,0,807784
2026-05-02 18:42:39,MPSC,Try,16,16384,2,1,1000000,1000000,200000,1.83997e+07,185.972,106,425,2227,0,97340,73.2285,106,107,213,0,43898
