timestamp,queue,policy,payload_size,capacity,producers,consumers,push_ops,pop_ops,warmup_ops,throughput,push_avg_ns,push_p50_ns,push_p95_ns,push_p999_ns,push_min_ns,push_max_ns,pop_avg_ns,pop_p50_ns,pop_p95_ns,pop_p999_ns,pop_min_ns,pop_max_ns
2026-05-02 16:44:37,Mutex,Baseline,16,1024,1,4,100000,100000,200000,67728.7,184.676,98,293,16630,0,697773,79587.4,196,235070,3385661,0,13802072
2026-05-02 16:44:37,SPMC,Try,16,1024,1,8,100000,100000,200000,1.52595e+07,98.4133,98,196,489,0,64759,827.763,392,2739,19467,0,129323
2026-05-02 16:44:37,SPMC,Blocking,16,1024,1,8,100000,100000,200000,1.91238e+07,81.2145,98,196,489,0,68281,599.845,196,1272,35999,0,193299
2026-05-02 16:44:37,Mutex,Baseline,16,1024,1,8,100000,100000,200000,45340.7,161.026,98,292,5088,0,144696,282679,160291,801520,4068905,0,14390009
2026-05-02 16:44:37,SPMC,Try,16,1024,1,2,1000000,1000000,200000,2.11959e+07,68.1832,98,98,196,0,55681,140.797,98,391,1663,0,161856
2026-05-02 16:44:37,SPMC,Blocking,16,1024,1,2,1000000,1000000,200000,2.78931e+07,50.7542,0,98,196,0,96291,116.851,98,196,294,0,100793
2026-05-02 16:44:37,Mutex,Baseline,16,1024,1,2,1000000,1000000,200000,182689,169.743,97,392,19587,0,348906,16089.5,98,96166,180042,0,801484
2026-05-02 16:44:37,SPMC,Try,16,1024,1,4,1000000,1000000,200000,1.55647e+07,105.297,98,196,294,0,117102,463.184,293,1467,5381,0,319119
2026-05-02 16:44:37,SPMC,Blocking,16,1024,1,4,1000000,1000000,200000,2.30464e+07,57.95,97,98,196,0,104677,259.603,98,684,8609,0,211410
2026-05-02 16:44:37,Mutex,Baseline,16,1024,1,4,1000000,1000000,200000,82372.1,189.286,97,294,15173,0,629138,65971.1,98,267181,2939830,0,32244041
2026-05-02 16:44:37,SPMC,Try,16,1024,1,8,1000000,1000000,200000,1.09104e+07,142.3,100,299,597,0,193002,1307.09,696,4375,17004,0,747944
2026-05-02 16:44:37,SPMC,Blocking,16,1024,1,8,1000000,1000000,200000,1.31082e+07,117.318,99,298,597,0,565582,1019.45,299,2684,54888,0,756098
2026-05-02 16:44:37,Mutex,Baseline,16,1024,1,8,1000000,1000000,200000,38105.2,192.182,98,391,7361,0,793943,337831,242749,973557,5057290,0,34981386
2026-05-02 16:44:37,SPMC,Try,16,1024,1,2,5000000,5000000,200000,2.39511e+07,59.0051,98,98,196,0,184340,140.7,98,294,1568,0,266172
2026-05-02 16:44:37,SPMC,Blocking,16,1024,1,2,5000000,5000000,200000,2.83425e+07,48.4637,0,98,196,0,680129,115.917,98,196,882,0,680423
2026-05-02 16:44:37,Mutex,Baseline,16,1024,1,2,5000000,5000000,200000,162075,162.641,95,391,16111,0,811880,18111.9,98,93640,179256,0,3440690
2026-05-02 16:44:37,SPMC,Try,16,1024,1,4,5000000,5000000,200000,1.8012e+07,85.0924,98,196,294,0,265444,372.636,196,1272,5480,0,789288
2026-05-02 16:44:37,SPMC,Blocking,16,1024,1,4,5000000,5000000,200000,2.09653e+07,68.2771,98,195,294,0,154394,336.568,196,881,7339,0,993581
2026-05-02 16:44:37,Mutex,Baseline,16,1024,1,4,5000000,5000000,200000,148180,208.499,95,388,20644,0,986996,36959.8,98,294984,1725231,0,17884022
2026-05-02 16:44:37,SPMC,Try,16,1024,1,8,5000000,5000000,200000,1.04025e+07,150.572,97,291,679,0,271898,1451.46,873,4560,16587,0,926471
2026-05-02 16:44:37,SPMC,Blocking,16,1024,1,8,5000000,5000000,200000,1.27621e+07,117.745,97,291,582,0,298477,1133.78,388,2813,64894,0,805025
2026-05-02 16:44:37,Mutex,Baseline,16,1024,1,8,5000000,5000000,200000,39118.8,325.758,98,786,13402,0,799813,325720,191374,1101583,6447165,0,22866894
2026-05-02 16:44:37,SPMC,Try,16,4096,1,2,100000,100000,200000,2.07726e+07,70.592,98,98,196,0,74066,132.214,98,391,2153,0,90112
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,2,100000,100000,200000,2.48841e+07,55.7493,0,98,196,0,304384,124.835,98,196,685,0,304580
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,2,100000,100000,200000,305808,177.417,0,393,11411,0,741078,9427.79,98,105742,174498,0,809442
2026-05-02 16:44:37,SPMC,Try,16,4096,1,4,100000,100000,200000,1.56882e+07,97.4016,98,197,393,0,89708,423.93,295,1278,4722,0,115283
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,4,100000,100000,200000,2.34481e+07,60.9629,98,99,295,0,50068,252.025,99,689,6492,0,51838
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,4,100000,100000,200000,129994,167.512,98,295,13771,0,301192,41881.1,98,262240,1771840,0,12152050
2026-05-02 16:44:37,SPMC,Try,16,4096,1,8,100000,100000,200000,1.27755e+07,127.368,99,295,590,0,24395,1029.73,590,3345,14361,0,48100
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,8,100000,100000,200000,1.88296e+07,75.1368,98,197,394,0,41313,609.976,197,1279,48198,0,243944
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,8,100000,100000,200000,40579.4,343.68,98,783,12415,0,237559,312559,176493,1089560,5817171,0,13372141
2026-05-02 16:44:37,SPMC,Try,16,4096,1,2,1000000,1000000,200000,1.85678e+07,82.9839,96,192,193,0,46288,179.733,97,481,1829,0,97293
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,2,1000000,1000000,200000,2.78701e+07,49.8941,0,97,193,0,108841,117.656,96,193,289,0,106243
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,2,1000000,1000000,200000,286530,172.635,96,385,11073,0,711941,9990.86,96,105473,170081,0,1833598
2026-05-02 16:44:37,SPMC,Try,16,4096,1,4,1000000,1000000,200000,1.584e+07,101.311,97,195,292,0,146478,440.936,291,1360,4273,0,149295
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,4,1000000,1000000,200000,1.79494e+07,83.7963,97,194,292,0,92666,396.282,292,971,3594,0,116658
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,4,1000000,1000000,200000,131812,200.113,97,388,15638,0,1409397,41026.1,98,305869,1665616,0,17094065
2026-05-02 16:44:37,SPMC,Try,16,4096,1,8,1000000,1000000,200000,1.11095e+07,138.444,101,303,606,0,275656,1274.18,707,4141,14747,0,459190
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,8,1000000,1000000,200000,1.28334e+07,122.034,98,294,606,0,785654,1082.12,392,2641,57824,0,833735
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,8,1000000,1000000,200000,36728.5,461.702,101,1076,60166,0,542749,345987,1279,1336160,8024053,0,24008242
2026-05-02 16:44:37,SPMC,Try,16,4096,1,2,5000000,5000000,200000,1.71016e+07,88.2455,98,196,294,0,146077,200.419,98,490,2348,0,252920
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,2,5000000,5000000,200000,2.31252e+07,60.0134,97,98,196,0,728429,138.904,98,196,880,0,673540
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,2,5000000,5000000,200000,1.69594e+06,218.579,0,478,39804,0,917164,3.68935e+12,95,574,166778,0,18446744073709551614
2026-05-02 16:44:37,SPMC,Try,16,4096,1,4,5000000,5000000,200000,1.49009e+07,97.2579,96,192,382,0,248494,455.305,192,1435,27078,0,742610
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,4,5000000,5000000,200000,1.73959e+07,80.357,95,191,382,0,418334,403.334,192,957,26888,0,1606739
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,4,5000000,5000000,200000,706029,271.893,0,392,45983,0,954497,7848.36,98,5418,750018,0,8376878
2026-05-02 16:44:37,SPMC,Try,16,4096,1,8,5000000,5000000,200000,1.1762e+07,129.22,99,295,788,0,744972,1273.82,591,3743,45902,0,1073576
2026-05-02 16:44:37,SPMC,Blocking,16,4096,1,8,5000000,5000000,200000,1.43971e+07,103.327,98,295,591,0,788510,996.369,394,2463,55950,0,1219359
2026-05-02 16:44:37,Mutex,Baseline,16,4096,1,8,5000000,5000000,200000,38284.5,322.819,100,800,31016,0,1359988,334234,190410,1131241,6276858,0,36525650
2026-05-02 16:44:37,SPMC,Try,16,16384,1,2,100000,100000,200000,2.20718e+07,56.9598,98,99,198,0,32246,128.532,99,395,1874,0,230751
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,2,100000,100000,200000,2.70295e+07,43.2549,0,99,197,0,16369,118.37,99,198,394,0,71099
